// encoder resolution in tick per meter 
leftResolution:3800
rightResolution:3800
// distance between the 2 encoders in meter
encoderDistance:0.128000
// time (ms), left encoder (ticks), right encoder (ticks), left motor power (0-100), right motor power (0-100), order0, order1, x (mm), y (mm), theta (rad)
1905,1001,1392,17,17,195000,1234525,195500,1189500,0.216632,0.226517,0.803865
1916,1022,1413,16,16,195000,1256280,195500,1210500,0.220466,0.230498,0.803865
1927,1043,1434,16,16,195000,1278225,195500,1231500,0.224301,0.234478,0.803865
1937,1062,1453,17,17,195000,1300360,195500,1251500,0.227954,0.238268,0.803865
1947,1080,1471,17,17,195000,1322685,195500,1269500,0.231241,0.241680,0.803865
1959,1104,1495,19,19,195000,1345200,195500,1290500,0.235075,0.245660,0.803865
1969,1127,1518,19,19,195000,1367905,195500,1315500,0.239641,0.250399,0.803865
1980,1150,1541,19,19,195000,1390800,195500,1337500,0.243658,0.254568,0.803865
1990,1172,1563,19,19,195000,1413885,195500,1360500,0.247858,0.258927,0.803865
2001,1195,1586,19,19,195000,1437160,195500,1382500,0.251876,0.263097,0.803865
2011,1217,1608,19,19,195000,1460625,195500,1405500,0.256076,0.267456,0.803865
2022,1240,1631,20,20,195000,1484280,195500,1427500,0.260093,0.271626,0.803865
2032,1264,1655,20,20,195000,1508125,195500,1451500,0.264476,0.276175,0.803865
2044,1290,1681,20,20,195000,1532160,195500,1476500,0.269041,0.280913,0.803865
2054,1315,1706,20,20,195000,1556385,195500,1502500,0.273789,0.285841,0.803865
2064,1339,1730,20,20,195000,1580800,195500,1526500,0.278172,0.290390,0.803865
2077,1367,1758,20,20,195000,1605405,195500,1552500,0.282920,0.295316,0.803865
2088,1393,1784,19,19,195000,1630200,195500,1580500,0.288033,0.300622,0.803865
2099,1415,1806,18,18,195000,1654805,195500,1603500,0.292233,0.304980,0.803865
2110,1438,1829,19,19,195000,1679220,195500,1625500,0.296251,0.309149,0.803865
2120,1462,1853,20,20,195000,1703445,195500,1649500,0.300633,0.313697,0.803865
2132,1488,1879,20,20,195000,1727480,195500,1674500,0.305199,0.318434,0.803865
2143,1513,1904,20,20,195000,1751325,195500,1700500,0.309947,0.323360,0.803865
2154,1537,1928,19,19,195000,1774980,195500,1724500,0.314329,0.327908,0.803865
2164,1559,1950,19,19,195000,1798445,195500,1747500,0.318529,0.332266,0.803865
2174,1580,1971,19,19,195000,1821720,195500,1768500,0.322364,0.336245,0.803865
2186,1605,1996,20,20,195000,1844805,195500,1791500,0.326564,0.340603,0.803865
2196,1630,2021,20,20,195000,1867700,195500,1817500,0.331312,0.345530,0.803865
2206,1652,2043,19,19,195000,1890405,195500,1840500,0.335512,0.349888,0.803865
2218,1677,2068,19,19,195000,1912920,195500,1863500,0.339713,0.354246,0.803865
2228,1700,2091,19,19,195000,1935245,195500,1888500,0.344278,0.358983,0.803865
2240,1723,2114,18,18,195000,1957380,195500,1910500,0.348295,0.363152,0.803865
2250,1745,2136,18,18,195000,1979325,195500,1933500,0.352495,0.367510,0.803865
2261,1766,2157,18,18,195000,2001080,195500,1954500,0.356330,0.371489,0.803865
2272,1787,2178,18,18,195000,2022645,195500,1975500,0.360165,0.375469,0.803865
2283,1810,2201,19,19,195000,2044020,195500,1997500,0.364183,0.379637,0.803865
2294,1832,2223,18,18,195000,2065205,195500,2020500,0.368383,0.383996,0.803865
2305,1853,2244,18,18,195000,2086200,195500,2041500,0.372218,0.387975,0.803865
2315,1874,2265,18,18,195000,2107005,195500,2062500,0.376052,0.391954,0.803865
2325,1895,2284,18,18,195000,2127620,195000,2083000,0.379804,0.395831,0.801809
2335,1916,2304,18,18,195000,2148045,194000,2103000,0.383480,0.399598,0.797697
2346,1937,2325,18,18,195000,2168280,194000,2124000,0.387339,0.403553,0.797697
2356,1958,2346,18,18,195000,2188325,194000,2145000,0.391198,0.407509,0.797697
2367,1979,2367,18,18,195000,2208180,194000,2166000,0.395058,0.411464,0.797697
2377,1998,2386,17,17,195000,2227845,194000,2186000,0.398733,0.415231,0.797697
2389,2020,2408,17,17,195000,2247320,194000,2206000,0.402409,0.418999,0.797697
2399,2040,2428,17,17,195000,2266605,194000,2228000,0.406452,0.423142,0.797697
2409,2057,2445,16,16,195000,2285700,194000,2246000,0.409760,0.426533,0.797697
2420,2076,2464,16,16,195000,2304605,194000,2263000,0.412884,0.429735,0.797697
2431,2097,2485,17,17,195000,2323320,194000,2284000,0.416744,0.433690,0.797697
2441,2116,2504,17,17,195000,2341845,194000,2304000,0.420419,0.437457,0.797697
2452,2136,2524,16,16,195000,2360180,194000,2323000,0.423911,0.441036,0.797697
2462,2155,2543,16,16,195000,2378325,194000,2343000,0.427587,0.444803,0.797697
